Report generated on: 07-31-2025 16:15:05
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"INTL.56-1-TUN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0.2","0.3","","","","","-0.3","-0.233203231","-0.047016755","-0.245077547","-0.236865622043836","-0.095","-0.252","-0.198","-0.416","-0.432","-0.36","-0.0611","-0.189","-0.465","-0.423","-0.398","-0.284","-0.275","-0.287","-0.29","-0.294","-0.278","-0.30412339116464254","-0.2998167168225063","-0.3068746355347945","-0.2994163066147541"
"","Turkiye","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TUR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","41","44","46","41","40","40","45","48","46","53","70","85","81","","","","","","","","","","","45.28488493150685","43.74744262295082","45.792586301369866","44.49109589041096","45.93872602739726","48.43869945355191","53.600379452054796","55.59848630136986","54.61548630136986","55.9519306010929","55.56913561643836","55.67153287671233","61.16018904109589","62.81476775956284","65.38740273972603","70.3359794520548","75.12263561643836","78.42659945355192","84.39849594178786","86.92746084849836","97.12681297883836","119.8253437222295"
"INTL.55-1-TUR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","46","46","50","44","41","41","46","51","50","56","73","88","84","","","","","","","","","","","45.28488493150685","43.24044262295082","43.99858630136986","42.70009589041096","42.09872602739726","42.684699453551914","47.205479452054796","48.47698630136986","46.063986301369866","45.6018306010929","47.569835616438354","49.67723287671233","51.29858904109589","52.31426775956284","53.209002739726024","58.9486794520548","61.511235616438356","65.55969945355191","70.32632876712329","73.0508","82.9077890410959","106.03216120218579"
"INTL.57-1-TUR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.28488493150685","43.24044262295082","43.49858630136986","41.60009589041096","41.09872602739726","41.58469945355191","46.205479452054796","48.33698630136986","45.73698630136986","44.756830601092894","46.24383561643835","47.67123287671233","48.50958904109589","49.49726775956284","49.17000273972603","54.909679452054796","57.511235616438356","61.52069945355191","66.28732876712328","69.0118","78.8687890410959","101.99316120218579"
"INTL.58-1-TUR-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TUR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.5","1.1","1","1.1","1","0.14","0.327","0.845","1.326","2.006","2.789","2.817","4.039","4.039","4","4.039","4.039","4.039","4.039","4.039"
"INTL.56-1-TUR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","-2.094","-0.8","-1.3","-1","-0.4","0.9","-0.6","-1.25676776","-1.171863014","0.414429452","0.645960958904067","0.507","1.794","1.791","3.84","5.754","6.3949","7.1215","8.5515","10.3501","7.999300000000001","5.9943","9.8616","10.5005","12.1784","11.3873","13.6114","12.8669","14.072167174664562","13.87666084849836","14.219023937742465","13.793182520043716"
"","Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TKM-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","110","80.22191780821917","73.5","76.5","88.43715846994536","116.99643835616439","150.97671232876712","157.4191589041096","158.18852459016392","176.65616438356165","189.176698630137","219","219.864","210.843","186.74","205.184","189.33076284153006","197.5531191780822","215.58524707762555","225.44309589040995","246.22731038251302","255.7982118721461","263.16645410958847","277.8971931506849","265.5220885245902","270.1240066666666","269.1559362100456","251.51537666666667","240.0108464530552","252.72998070492432","255.0183786557563","274.67961556869767","274.65352790981086"
"INTL.55-1-TKM-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","110","80.22191780821917","73.5","76.5","88.43715846994536","116.99643835616439","150.97671232876712","157.4191589041096","158.18852459016392","176.65616438356165","189.176698630137","219","219","210","186","204","188.55956284153007","196.9682191780822","213.76054707762555","223.84209589040995","244.80901038251304","253.6346118721461","260.32365410958846","275.06849315068496","262.77868852459017","267.2668066666666","266.2647362100456","248.58317666666667","237.2390464530552","249.698505","252.029055","271.616296127983","271.616296127983"
"INTL.57-1-TKM-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","","--","--","--","--","--","--","85","59.221917808219175","67","70","79.93715846994536","106.49643835616439","136.47671232876712","142.9191589041096","143.68852459016392","159.75616438356164","171.676698630137","200","200","190","166","182","170.2568306010929","176.26301369863015","195.8712314611872","204.7818202739716","223.8779527322398","233","239.210958904109","243.06849315068493","230.77868852459017","241.2968066666666","238.4237362100456","212.6823938878017","186.7600464530552","196.401505","195.109055","190.65793","190.65793"
"INTL.58-1-TKM-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","13","21","6.5","6.5","8.5","10.5","14.5","14.5","14.5","16.9","17.5","19","19","20","20","22","18.30273224043716","20.705205479452054","17.88931561643836","19.06027561643835","20.93105765027323","20.63461187214612","21.11269520547945","32","32","25.97","27.841","32","34.979","37.797","40.955","44.3219","44.3219"
"INTL.59-1-TKM-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.90078277886498","15.5","15.5","15.965","36.636466127983","36.636466127983"
"INTL.56-1-TKM-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","","0.6","2.3","1.3","1.9","","-0.8","-0.7","-0.535931286","0.875297642","0.998916443","0.6364673964","0.864","0.843","0.74","1.184","0.7712","0.5849","1.8247","1.601","1.4183","2.1636","2.8428","2.8287","2.7434","2.8572","2.8912","2.9322","2.7718","3.0314757049243193","2.98932365575629","3.063319440714685","3.037231781827869"
"","Turks and Caicos Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-TCA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-TCA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-TCA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-TCA-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-TCA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-TCA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Total petroleum and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","U.S. Pacific Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-USIQ-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-USIQ-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-USIQ-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-USIQ-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-USIQ-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-USIQ-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Total petroleum and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
